value,time
0.00,4140
0.00,4141
0.00,4142
0.00,4143
0.00,4144
0.00,4145
0.00,4146
0.00,4147
0.00,4148
0.00,4149
0.00,4150
0.00,4151
0.00,4152
0.00,4153
0.00,4154
0.00,4155
0.00,4156
0.00,4157
0.00,4158
0.00,4159
0.00,4160
0.00,4161
0.00,4162
0.00,4163
0.00,4164
0.00,4165
0.00,4166
0.00,4167
0.00,4168
0.00,4169
0.00,4170
0.00,4171
0.00,4172
0.00,4173
0.00,4174
0.00,4175
0.00,4176
0.00,4177
0.00,4178
0.00,4179
0.00,4180
0.00,4181
0.00,4182
0.00,4183
0.00,4184
0.00,4185
0.00,4186
0.00,4187
0.00,4188
0.00,4189
0.00,4190
0.00,4191
0.00,4192
0.00,4193
0.00,4194
0.00,4195
0.00,4196
0.00,4197
0.00,4198
0.00,4199
0.00,4200
0.00,4201
0.00,4202
0.00,4203
0.00,4204
0.00,4205
0.00,4206
0.00,4207
0.00,4208
0.00,4209
0.00,4210
0.00,4211
0.00,4212
0.00,4213
0.00,4214
0.00,4215
0.00,4216
0.00,4217
0.00,4218
0.00,4219
0.00,4220
0.00,4221
0.00,4222
0.00,4223
0.00,4224
0.00,4225
0.00,4226
0.00,4227
0.00,4228
0.00,4229
0.00,4230
0.00,4231
0.00,4232
0.00,4233
0.00,4234
0.00,4235
0.00,4236
0.00,4237
0.00,4238
0.00,4239
0.00,4240
0.00,4241
0.00,4242
0.00,4243
0.00,4244
0.00,4245
0.00,4246
0.00,4247
0.00,4248
0.00,4249
0.00,4250
0.00,4251
0.00,4252
0.00,4253
0.00,4254
0.00,4255
0.00,4256
0.00,4257
0.00,4258
0.00,4259
0.00,4260
0.00,4261
0.00,4262
0.00,4263
0.00,4264
0.00,4265
0.00,4266
0.00,4267
0.00,4268
0.00,4269
0.00,4270
0.00,4271
0.00,4272
0.00,4273
0.00,4274
0.00,4275
0.00,4276
0.00,4277
0.00,4278
0.00,4279
0.00,4280
0.00,4281
0.00,4282
0.00,4283
0.00,4284
0.00,4285
0.00,4286
0.00,4287
0.00,4288
0.00,4289
0.00,4290
0.00,4291
0.00,4292
0.00,4293
0.00,4294
0.00,4295
0.00,4296
0.00,4297
0.00,4298
0.00,4299
0.00,4300
0.00,4301
0.00,4302
0.00,4303
0.00,4304
0.00,4305
0.00,4306
0.00,4307
0.00,4308
0.00,4309
0.00,4310
0.00,4311
0.00,4312
0.00,4313
0.00,4314
0.00,4315
0.00,4316
0.00,4317
0.00,4318
0.00,4319
0.00,4320
0.00,4321
0.00,4322
0.00,4323
0.00,4324
0.00,4325
0.00,4326
0.00,4327
0.00,4328
0.00,4329
0.00,4330
0.00,4331
0.00,4332
0.00,4333
0.00,4334
0.00,4335
0.00,4336
0.00,4337
0.00,4338
0.00,4339
0.00,4340
0.00,4341
0.00,4342
0.00,4343
0.00,4344
0.00,4345
0.00,4346
0.00,4347
0.00,4348
0.00,4349
0.00,4350
0.00,4351
0.00,4352
0.00,4353
0.00,4354
0.00,4355
0.00,4356
0.00,4357
0.00,4358
0.00,4359
0.00,4360
0.00,4361
0.00,4362
0.00,4363
0.00,4364
0.00,4365
0.00,4366
0.00,4367
0.00,4368
0.00,4369
0.00,4370
0.00,4371
0.00,4372
0.00,4373
0.00,4374
0.00,4375
0.00,4376
0.00,4377
0.00,4378
0.00,4379
0.00,4380
0.00,4381
0.00,4382
0.00,4383
0.00,4384
0.00,4385
0.00,4386
0.00,4387
0.00,4388
0.00,4389
0.00,4390
0.00,4391
0.00,4392
0.00,4393
0.00,4394
0.00,4395
0.00,4396
0.00,4397
0.00,4398
0.00,4399
0.00,4400
0.00,4401
0.00,4402
0.00,4403
0.00,4404
0.00,4405
0.00,4406
0.00,4407
0.00,4408
0.00,4409
0.00,4410
0.00,4411
0.00,4412
0.00,4413
0.00,4414
0.00,4415
0.00,4416
0.00,4417
0.00,4418
0.00,4419
0.00,4420
0.00,4421
0.00,4422
0.00,4423
0.00,4424
0.00,4425
0.00,4426
0.00,4427
0.00,4428
0.00,4429
0.00,4430
0.00,4431
0.00,4432
0.00,4433
0.00,4434
0.00,4435
0.00,4436
0.00,4437
0.00,4438
0.00,4439
0.00,4440
0.00,4441
0.00,4442
0.00,4443
0.00,4444
0.00,4445
0.00,4446
0.00,4447
0.00,4448
0.00,4449
0.00,4450
0.00,4451
0.00,4452
0.00,4453
0.00,4454
0.00,4455
2.00,4456
3.00,4457
3.00,4458
3.00,4459
4.00,4460
2.00,4461
4.00,4462
3.00,4463
8.00,4464
5.00,4465
7.00,4466
4.00,4467
10.00,4468
6.00,4469
11.00,4470
12.00,4471
4.00,4472
0.00,4473
8.00,4474
10.00,4475
6.00,4476
3.00,4477
8.00,4478
8.00,4479
7.00,4480
4.00,4481
9.00,4482
6.00,4483
5.00,4484
7.00,4485
7.00,4486
8.00,4487
4.00,4488
9.00,4489
10.00,4490
3.00,4491
5.00,4492
4.00,4493
8.00,4494
7.00,4495
10.00,4496
3.00,4497
7.00,4498
5.00,4499
4.00,4500
7.00,4501
3.00,4502
10.00,4503
3.00,4504
5.00,4505
5.00,4506
4.00,4507
2.00,4508
2.00,4509
6.00,4510
4.00,4511
5.00,4512
6.00,4513
7.00,4514
5.00,4515
2.00,4516
6.00,4517
4.00,4518
8.00,4519
5.00,4520
10.00,4521
2.00,4522
1.00,4523
4.00,4524
4.00,4525
2.00,4526
4.00,4527
7.00,4528
5.00,4529
11.00,4530
4.00,4531
3.00,4532
6.00,4533
2.00,4534
6.00,4535
4.00,4536
6.00,4537
6.00,4538
10.00,4539
4.00,4540
4.00,4541
3.00,4542
4.00,4543
5.00,4544
4.00,4545
7.00,4546
3.00,4547
3.00,4548
5.00,4549
1.00,4550
4.00,4551
4.00,4552
9.00,4553
4.00,4554
11.00,4555
2.00,4556
1.00,4557
3.00,4558
2.00,4559
6.00,4560
3.00,4561
5.00,4562
4.00,4563
5.00,4564
0.00,4565
4.00,4566
1.00,4567
4.00,4568
5.00,4569
2.00,4570
5.00,4571
2.00,4572
2.00,4573
5.00,4574
2.00,4575
6.00,4576
5.00,4577
10.00,4578
2.00,4579
4.00,4580
2.00,4581
4.00,4582
3.00,4583
4.00,4584
6.00,4585
3.00,4586
4.00,4587
2.00,4588
0.00,4589
10.00,4590
7.00,4591
9.00,4592
10.00,4593
1.00,4594
2.00,4595
4.00,4596
2.00,4597
4.00,4598
3.00,4599
3.00,4600
4.00,4601
5.00,4602
8.00,4603
4.00,4604
1.00,4605
3.00,4606
7.00,4607
4.00,4608
6.00,4609
3.00,4610
3.00,4611
3.00,4612
1.00,4613
4.00,4614
4.00,4615
5.00,4616
3.00,4617
4.00,4618
5.00,4619
4.00,4620
0.00,4621
4.00,4622
3.00,4623
2.00,4624
5.00,4625
2.00,4626
4.00,4627
2.00,4628
2.00,4629
6.00,4630
3.00,4631
4.00,4632
4.00,4633
4.00,4634
10.00,4635
4.00,4636
3.00,4637
3.00,4638
5.00,4639
3.00,4640
4.00,4641
4.00,4642
1.00,4643
5.00,4644
3.00,4645
5.00,4646
4.00,4647
3.00,4648
6.00,4649
1.00,4650
7.00,4651
3.00,4652
4.00,4653
3.00,4654
10.00,4655
1.00,4656
3.00,4657
4.00,4658
2.00,4659
6.00,4660
3.00,4661
8.00,4662
4.00,4663
3.00,4664
6.00,4665
5.00,4666
8.00,4667
7.00,4668
10.00,4669
3.00,4670
6.00,4671
12.00,4672
4.00,4673
7.00,4674
6.00,4675
10.00,4676
3.00,4677
3.00,4678
4.00,4679
4.00,4680
6.00,4681
1.00,4682
6.00,4683
4.00,4684
9.00,4685
5.00,4686
3.00,4687
2.00,4688
5.00,4689
1.00,4690
3.00,4691
8.00,4692
1.00,4693
5.00,4694
2.00,4695
3.00,4696
4.00,4697
4.00,4698
6.00,4699
6.00,4700
8.00,4701
6.00,4702
7.00,4703
7.00,4704
6.00,4705
11.00,4706
3.00,4707
8.00,4708
3.00,4709
8.00,4710
6.00,4711
3.00,4712
6.00,4713
3.00,4714
9.00,4715
1.00,4716
10.00,4717
3.00,4718
8.00,4719
5.00,4720
2.00,4721
5.00,4722
3.00,4723
7.00,4724
5.00,4725
7.00,4726
6.00,4727
8.00,4728
8.00,4729
10.00,4730
3.00,4731
2.00,4732
6.00,4733
5.00,4734
8.00,4735
5.00,4736
5.00,4737
8.00,4738
4.00,4739
8.00,4740
5.00,4741
10.00,4742
4.00,4743
3.00,4744
3.00,4745
3.00,4746
6.00,4747
4.00,4748
4.00,4749
5.00,4750
9.00,4751
7.00,4752
4.00,4753
10.00,4754
1.00,4755
4.00,4756
2.00,4757
4.00,4758
5.00,4759
8.00,4760
8.00,4761
8.00,4762
9.00,4763
10.00,4764
4.00,4765
1.00,4766
5.00,4767
1.00,4768
4.00,4769
5.00,4770
3.00,4771
8.00,4772
6.00,4773
11.00,4774
3.00,4775
5.00,4776
4.00,4777
3.00,4778
4.00,4779
1.00,4780
7.00,4781
4.00,4782
18.00,4783
2.00,4784
3.00,4785
4.00,4786
3.00,4787
2.00,4788
4.00,4789
3.00,4790
2.00,4791
7.00,4792
9.00,4793
7.00,4794
10.00,4795
4.00,4796
8.00,4797
6.00,4798
8.00,4799
12.00,4800
3.00,4801
5.00,4802
3.00,4803
0.00,4804
0.00,4805
0.00,4806
0.00,4807
0.00,4808
0.00,4809
0.00,4810
0.00,4811
0.00,4812
0.00,4813
0.00,4814
0.00,4815
0.00,4816
0.00,4817
0.00,4818
0.00,4819
0.00,4820
0.00,4821
0.00,4822
0.00,4823
0.00,4824
0.00,4825
0.00,4826
0.00,4827
0.00,4828
0.00,4829
0.00,4830
0.00,4831
0.00,4832
0.00,4833
0.00,4834
0.00,4835
0.00,4836
0.00,4837
0.00,4838
0.00,4839
0.00,4840
0.00,4841
0.00,4842
0.00,4843
0.00,4844
0.00,4845
0.00,4846
0.00,4847
0.00,4848
0.00,4849
0.00,4850
0.00,4851
0.00,4852
0.00,4853
0.00,4854
0.00,4855
0.00,4856
0.00,4857
0.00,4858
0.00,4859
0.00,4860
0.00,4861
0.00,4862
0.00,4863
0.00,4864
0.00,4865
0.00,4866
0.00,4867
0.00,4868
0.00,4869
0.00,4870
0.00,4871
0.00,4872
0.00,4873
0.00,4874
0.00,4875
0.00,4876
0.00,4877
0.00,4878
0.00,4879
0.00,4880
0.00,4881
0.00,4882
0.00,4883
0.00,4884
0.00,4885
0.00,4886
0.00,4887
0.00,4888
0.00,4889
0.00,4890
0.00,4891
0.00,4892
0.00,4893
0.00,4894
0.00,4895
0.00,4896
0.00,4897
0.00,4898
0.00,4899
0.00,4900
0.00,4901
0.00,4902
0.00,4903
0.00,4904
0.00,4905
0.00,4906
0.00,4907
0.00,4908
0.00,4909
0.00,4910
0.00,4911
0.00,4912
0.00,4913
0.00,4914
0.00,4915
0.00,4916
0.00,4917
0.00,4918
0.00,4919
0.00,4920
0.00,4921
0.00,4922
0.00,4923
0.00,4924
0.00,4925
0.00,4926
0.00,4927
0.00,4928
0.00,4929
0.00,4930
0.00,4931
0.00,4932
0.00,4933
0.00,4934
0.00,4935
0.00,4936
0.00,4937
0.00,4938
0.00,4939
0.00,4940
0.00,4941
0.00,4942
0.00,4943
0.00,4944
0.00,4945
0.00,4946
0.00,4947
0.00,4948
0.00,4949
0.00,4950
0.00,4951
0.00,4952
0.00,4953
0.00,4954
0.00,4955
0.00,4956
0.00,4957
0.00,4958
0.00,4959
0.00,4960
0.00,4961
0.00,4962
0.00,4963
0.00,4964
0.00,4965
0.00,4966
0.00,4967
0.00,4968
0.00,4969
0.00,4970
0.00,4971
0.00,4972
0.00,4973
0.00,4974
0.00,4975
0.00,4976
0.00,4977
0.00,4978
0.00,4979
0.00,4980
0.00,4981
0.00,4982
0.00,4983
0.00,4984
0.00,4985
0.00,4986
0.00,4987
0.00,4988
0.00,4989
0.00,4990
0.00,4991
0.00,4992
0.00,4993
0.00,4994
0.00,4995
0.00,4996
0.00,4997
0.00,4998
0.00,4999
0.00,5000
0.00,5001
0.00,5002
0.00,5003
0.00,5004
0.00,5005
0.00,5006
0.00,5007
0.00,5008
0.00,5009
0.00,5010
0.00,5011
0.00,5012
0.00,5013
0.00,5014
0.00,5015
0.00,5016
0.00,5017
0.00,5018
0.00,5019
0.00,5020
0.00,5021
0.00,5022
0.00,5023
0.00,5024
0.00,5025
0.00,5026
0.00,5027
0.00,5028
0.00,5029
0.00,5030
0.00,5031
0.00,5032
0.00,5033
0.00,5034
0.00,5035
1.00,5036
0.00,5037
0.00,5038
0.00,5039
0.00,5040
0.00,5041
0.00,5042
0.00,5043
0.00,5044
0.00,5045
0.00,5046
0.00,5047
0.00,5048
0.00,5049
0.00,5050
0.00,5051
0.00,5052
0.00,5053
0.00,5054
0.00,5055
0.00,5056
0.00,5057
0.00,5058
0.00,5059
0.00,5060
0.00,5061
0.00,5062
0.00,5063
0.00,5064
0.00,5065
0.00,5066
0.00,5067
0.00,5068
1.00,5069
0.00,5070
0.00,5071
0.00,5072
0.00,5073
0.00,5074
0.00,5075
0.00,5076
0.00,5077
0.00,5078
0.00,5079
0.00,5080
0.00,5081
0.00,5082
0.00,5083
0.00,5084
0.00,5085
0.00,5086
0.00,5087
0.00,5088
0.00,5089
0.00,5090
0.00,5091
0.00,5092
0.00,5093
0.00,5094
0.00,5095
0.00,5096
0.00,5097
0.00,5098
0.00,5099
0.00,5100
0.00,5101
0.00,5102
0.00,5103
0.00,5104
0.00,5105
0.00,5106
0.00,5107
0.00,5108
0.00,5109
0.00,5110
0.00,5111
0.00,5112
0.00,5113
0.00,5114
0.00,5115
0.00,5116
0.00,5117
0.00,5118
0.00,5119
0.00,5120
0.00,5121
0.00,5122
0.00,5123
0.00,5124
0.00,5125
0.00,5126
0.00,5127
0.00,5128
0.00,5129
0.00,5130
0.00,5131
0.00,5132
0.00,5133
0.00,5134
0.00,5135
0.00,5136
0.00,5137
0.00,5138
0.00,5139
0.00,5140
0.00,5141
0.00,5142
0.00,5143
0.00,5144
0.00,5145
0.00,5146
0.00,5147
0.00,5148
0.00,5149
0.00,5150
0.00,5151
0.00,5152
0.00,5153
0.00,5154
0.00,5155
0.00,5156
0.00,5157
0.00,5158
0.00,5159
0.00,5160
0.00,5161
4.00,5162
4.00,5163
3.00,5164
3.00,5165
2.00,5166
4.00,5167
3.00,5168
3.00,5169
4.00,5170
2.00,5171
5.00,5172
4.00,5173
7.00,5174
6.00,5175
5.00,5176
7.00,5177
5.00,5178
10.00,5179
5.00,5180
3.00,5181
3.00,5182
3.00,5183
1.00,5184
4.00,5185
2.00,5186
4.00,5187
2.00,5188
4.00,5189
4.00,5190
2.00,5191
2.00,5192
3.00,5193
2.00,5194
3.00,5195
3.00,5196
6.00,5197
2.00,5198
7.00,5199
4.00,5200
1.00,5201
4.00,5202
3.00,5203
8.00,5204
4.00,5205
9.00,5206
6.00,5207
10.00,5208
5.00,5209
7.00,5210
4.00,5211
5.00,5212
4.00,5213
5.00,5214
4.00,5215
3.00,5216
4.00,5217
1.00,5218
4.00,5219
2.00,5220
1.00,5221
5.00,5222
1.00,5223
5.00,5224
4.00,5225
2.00,5226
6.00,5227
3.00,5228
5.00,5229
5.00,5230
8.00,5231
5.00,5232
10.00,5233
3.00,5234
4.00,5235
5.00,5236
4.00,5237
8.00,5238
4.00,5239
8.00,5240
7.00,5241
4.00,5242
8.00,5243
3.00,5244
9.00,5245
6.00,5246
11.00,5247
2.00,5248
6.00,5249
10.00,5250
4.00,5251
7.00,5252
6.00,5253
8.00,5254
7.00,5255
10.00,5256
2.00,5257
2.00,5258
5.00,5259
2.00,5260
6.00,5261
6.00,5262
11.00,5263
1.00,5264
5.00,5265
4.00,5266
4.00,5267
4.00,5268
4.00,5269
4.00,5270
2.00,5271
7.00,5272
5.00,5273
3.00,5274
7.00,5275
3.00,5276
9.00,5277
7.00,5278
10.00,5279
2.00,5280
1.00,5281
4.00,5282
4.00,5283
5.00,5284
4.00,5285
5.00,5286
6.00,5287
7.00,5288
7.00,5289
2.00,5290
12.00,5291
3.00,5292
3.00,5293
3.00,5294
6.00,5295
5.00,5296
2.00,5297
2.00,5298
5.00,5299
2.00,5300
4.00,5301
4.00,5302
4.00,5303
5.00,5304
1.00,5305
4.00,5306
3.00,5307
3.00,5308
5.00,5309
2.00,5310
6.00,5311
5.00,5312
8.00,5313
6.00,5314
3.00,5315
8.00,5316
6.00,5317
10.00,5318
0.00,5319
9.00,5320
9.00,5321
11.00,5322
5.00,5323
1.00,5324
4.00,5325
1.00,5326
7.00,5327
3.00,5328
7.00,5329
5.00,5330
2.00,5331
6.00,5332
4.00,5333
7.00,5334
4.00,5335
8.00,5336
6.00,5337
9.00,5338
9.00,5339
6.00,5340
9.00,5341
8.00,5342
9.00,5343
12.00,5344
2.00,5345
11.00,5346
8.00,5347
4.00,5348
7.00,5349
4.00,5350
9.00,5351
3.00,5352
5.00,5353
3.00,5354
3.00,5355
7.00,5356
8.00,5357
4.00,5358
8.00,5359
6.00,5360
9.00,5361
8.00,5362
5.00,5363
10.00,5364
2.00,5365
7.00,5366
4.00,5367
8.00,5368
6.00,5369
6.00,5370
6.00,5371
5.00,5372
8.00,5373
6.00,5374
10.00,5375
2.00,5376
8.00,5377
2.00,5378
3.00,5379
4.00,5380
2.00,5381
9.00,5382
6.00,5383
10.00,5384
4.00,5385
6.00,5386
11.00,5387
4.00,5388
13.00,5389
3.00,5390
3.00,5391
2.00,5392
5.00,5393
4.00,5394
1.00,5395
1.00,5396
2.00,5397
5.00,5398
3.00,5399
7.00,5400
4.00,5401
1.00,5402
6.00,5403
4.00,5404
2.00,5405
0.00,5406
11.00,5407
6.00,5408
9.00,5409
9.00,5410
4.00,5411
9.00,5412
5.00,5413
12.00,5414
4.00,5415
6.00,5416
5.00,5417
2.00,5418
4.00,5419
3.00,5420
1.00,5421
4.00,5422
3.00,5423
3.00,5424
4.00,5425
3.00,5426
1.00,5427
4.00,5428
3.00,5429
5.00,5430
2.00,5431
6.00,5432
5.00,5433
9.00,5434
5.00,5435
3.00,5436
7.00,5437
4.00,5438
7.00,5439
5.00,5440
11.00,5441
1.00,5442
4.00,5443
5.00,5444
4.00,5445
7.00,5446
4.00,5447
9.00,5448
6.00,5449
9.00,5450
7.00,5451
5.00,5452
12.00,5453
1.00,5454
5.00,5455
3.00,5456
7.00,5457
7.00,5458
7.00,5459
9.00,5460
10.00,5461
4.00,5462
1.00,5463
5.00,5464
0.00,5465
7.00,5466
9.00,5467
9.00,5468
9.00,5469
9.00,5470
6.00,5471
10.00,5472
6.00,5473
5.00,5474
10.00,5475
2.00,5476
6.00,5477
3.00,5478
2.00,5479
2.00,5480
1.00,5481
5.00,5482
1.00,5483
1.00,5484
7.00,5485
4.00,5486
6.00,5487
4.00,5488
7.00,5489
8.00,5490
8.00,5491
7.00,5492
4.00,5493
9.00,5494
6.00,5495
11.00,5496
2.00,5497
7.00,5498
3.00,5499
0.00,5500
7.00,5501
7.00,5502
7.00,5503
10.00,5504
4.00,5505
5.00,5506
2.00,5507
2.00,5508
5.00,5509
2.00,5510
4.00,5511
4.00,5512
3.00,5513
5.00,5514
3.00,5515
6.00,5516
12.00,5517
2.00,5518
7.00,5519
6.00,5520
8.00,5521
6.00,5522
11.00,5523
1.00,5524
2.00,5525
4.00,5526
4.00,5527
7.00,5528
4.00,5529
7.00,5530
4.00,5531
4.00,5532
6.00,5533
3.00,5534
8.00,5535
7.00,5536
8.00,5537
7.00,5538
9.00,5539
10.00,5540
1.00,5541
4.00,5542
3.00,5543
7.00,5544
5.00,5545
11.00,5546
3.00,5547
3.00,5548
3.00,5549
4.00,5550
7.00,5551
2.00,5552
7.00,5553
5.00,5554
9.00,5555
6.00,5556
4.00,5557
8.00,5558
2.00,5559
7.00,5560
7.00,5561
9.00,5562
13.00,5563
2.00,5564
2.00,5565
2.00,5566
5.00,5567
4.00,5568
7.00,5569
5.00,5570
8.00,5571
5.00,5572
4.00,5573
9.00,5574
6.00,5575
11.00,5576
1.00,5577
7.00,5578
6.00,5579
10.00,5580
3.00,5581
3.00,5582
3.00,5583
3.00,5584
10.00,5585
4.00,5586
2.00,5587
6.00,5588
2.00,5589
7.00,5590
5.00,5591
9.00,5592
7.00,5593
8.00,5594
7.00,5595
6.00,5596
4.00,5597
3.00,5598
5.00,5599
4.00,5600
6.00,5601
2.00,5602
8.00,5603
5.00,5604
2.00,5605
8.00,5606
4.00,5607
9.00,5608
7.00,5609
11.00,5610
3.00,5611
5.00,5612
8.00,5613
8.00,5614
10.00,5615
5.00,5616
10.00,5617
1.00,5618
4.00,5619
4.00,5620
3.00,5621
7.00,5622
1.00,5623
7.00,5624
3.00,5625
9.00,5626
6.00,5627
4.00,5628
3.00,5629
3.00,5630
4.00,5631
5.00,5632
3.00,5633
3.00,5634
7.00,5635
2.00,5636
1.00,5637
3.00,5638
2.00,5639
6.00,5640
3.00,5641
9.00,5642
7.00,5643
10.00,5644
3.00,5645
2.00,5646
3.00,5647
3.00,5648
5.00,5649
4.00,5650
8.00,5651
6.00,5652
5.00,5653
7.00,5654
5.00,5655
5.00,5656
5.00,5657
10.00,5658
2.00,5659
8.00,5660
4.00,5661
1.00,5662
8.00,5663
5.00,5664
7.00,5665
5.00,5666
9.00,5667
8.00,5668
9.00,5669
8.00,5670
9.00,5671
9.00,5672
8.00,5673
3.00,5674
6.00,5675
3.00,5676
5.00,5677
6.00,5678
9.00,5679
8.00,5680
8.00,5681
9.00,5682
0.00,5683
0.00,5684
0.00,5685
0.00,5686
0.00,5687
0.00,5688
0.00,5689
0.00,5690
0.00,5691
0.00,5692
0.00,5693
0.00,5694
0.00,5695
0.00,5696
0.00,5697
0.00,5698
0.00,5699
0.00,5700
0.00,5701
0.00,5702
0.00,5703
0.00,5704
0.00,5705
0.00,5706
0.00,5707
0.00,5708
0.00,5709
0.00,5710
0.00,5711
0.00,5712
0.00,5713
0.00,5714
0.00,5715
0.00,5716
0.00,5717
0.00,5718
0.00,5719
0.00,5720
0.00,5721
0.00,5722
0.00,5723
0.00,5724
0.00,5725
0.00,5726
0.00,5727
0.00,5728
0.00,5729
0.00,5730
0.00,5731
0.00,5732
0.00,5733
0.00,5734
0.00,5735
0.00,5736
0.00,5737
0.00,5738
0.00,5739
0.00,5740
0.00,5741
0.00,5742
0.00,5743
0.00,5744
0.00,5745
0.00,5746
0.00,5747
0.00,5748
0.00,5749
0.00,5750
0.00,5751
0.00,5752
0.00,5753
0.00,5754
0.00,5755
0.00,5756
0.00,5757
0.00,5758
0.00,5759
0.00,5760
0.00,5761
0.00,5762
0.00,5763
0.00,5764
0.00,5765
0.00,5766
0.00,5767
0.00,5768
0.00,5769
0.00,5770
0.00,5771
0.00,5772
0.00,5773
0.00,5774
0.00,5775
0.00,5776
0.00,5777
0.00,5778
0.00,5779
0.00,5780
0.00,5781
0.00,5782
0.00,5783
0.00,5784
0.00,5785
0.00,5786
0.00,5787
0.00,5788
0.00,5789
0.00,5790
0.00,5791
0.00,5792
0.00,5793
0.00,5794
0.00,5795
0.00,5796
0.00,5797
0.00,5798
0.00,5799
0.00,5800
0.00,5801
0.00,5802
0.00,5803
0.00,5804
0.00,5805
0.00,5806
0.00,5807
0.00,5808
0.00,5809
0.00,5810
0.00,5811
0.00,5812
0.00,5813
0.00,5814
0.00,5815
0.00,5816
0.00,5817
0.00,5818
0.00,5819
0.00,5820
0.00,5821
0.00,5822
0.00,5823
0.00,5824
0.00,5825
0.00,5826
0.00,5827
0.00,5828
0.00,5829
0.00,5830
0.00,5831
0.00,5832
0.00,5833
0.00,5834
0.00,5835
0.00,5836
0.00,5837
0.00,5838
0.00,5839
0.00,5840
0.00,5841
0.00,5842
0.00,5843
0.00,5844
0.00,5845
0.00,5846
0.00,5847
0.00,5848
0.00,5849
0.00,5850
0.00,5851
0.00,5852
0.00,5853
0.00,5854
0.00,5855
0.00,5856
0.00,5857
0.00,5858
0.00,5859
0.00,5860
0.00,5861
6.00,5862
11.00,5863
7.00,5864
5.00,5865
9.00,5866
6.00,5867
4.00,5868
7.00,5869
6.00,5870
9.00,5871
5.00,5872
10.00,5873
4.00,5874
9.00,5875
9.00,5876
8.00,5877
10.00,5878
7.00,5879
8.00,5880
7.00,5881
11.00,5882
3.00,5883
3.00,5884
5.00,5885
2.00,5886
6.00,5887
3.00,5888
8.00,5889
6.00,5890
4.00,5891
3.00,5892
3.00,5893
3.00,5894
2.00,5895
7.00,5896
3.00,5897
6.00,5898
4.00,5899
5.00,5900
8.00,5901
5.00,5902
7.00,5903
5.00,5904
9.00,5905
5.00,5906
10.00,5907
3.00,5908
4.00,5909
5.00,5910
3.00,5911
6.00,5912
5.00,5913
10.00,5914
1.00,5915
5.00,5916
2.00,5917
4.00,5918
3.00,5919
1.00,5920
3.00,5921
2.00,5922
8.00,5923
4.00,5924
2.00,5925
6.00,5926
4.00,5927
7.00,5928
6.00,5929
11.00,5930
2.00,5931
3.00,5932
4.00,5933
3.00,5934
6.00,5935
4.00,5936
8.00,5937
4.00,5938
10.00,5939
2.00,5940
1.00,5941
2.00,5942
2.00,5943
5.00,5944
4.00,5945
8.00,5946
5.00,5947
2.00,5948
6.00,5949
6.00,5950
8.00,5951
5.00,5952
10.00,5953
3.00,5954
5.00,5955
3.00,5956
2.00,5957
7.00,5958
3.00,5959
6.00,5960
5.00,5961
9.00,5962
5.00,5963
10.00,5964
2.00,5965
4.00,5966
5.00,5967
3.00,5968
7.00,5969
3.00,5970
7.00,5971
6.00,5972
1.00,5973
6.00,5974
3.00,5975
9.00,5976
7.00,5977
7.00,5978
9.00,5979
11.00,5980
5.00,5981
3.00,5982
4.00,5983
4.00,5984
10.00,5985
3.00,5986
6.00,5987
0.00,5988
8.00,5989
5.00,5990
7.00,5991
8.00,5992
4.00,5993
0.00,5994
8.00,5995
4.00,5996
9.00,5997
11.00,5998
6.00,5999
2.00,6000
8.00,6001
5.00,6002
10.00,6003
0.00,6004
10.00,6005
6.00,6006
4.00,6007
8.00,6008
5.00,6009
9.00,6010
7.00,6011
4.00,6012
4.00,6013
3.00,6014
4.00,6015
2.00,6016
3.00,6017
4.00,6018
7.00,6019
3.00,6020
3.00,6021
2.00,6022
4.00,6023
7.00,6024
6.00,6025
10.00,6026
1.00,6027
6.00,6028
8.00,6029
11.00,6030
4.00,6031
4.00,6032
2.00,6033
1.00,6034
3.00,6035
2.00,6036
3.00,6037
0.00,6038
8.00,6039
4.00,6040
8.00,6041
1.00,6042
5.00,6043
4.00,6044
12.00,6045
9.00,6046
5.00,6047
8.00,6048
5.00,6049
4.00,6050
3.00,6051
4.00,6052
6.00,6053
10.00,6054
7.00,6055
10.00,6056
2.00,6057
7.00,6058
5.00,6059
2.00,6060
3.00,6061
4.00,6062
0.00,6063
8.00,6064
2.00,6065
8.00,6066
2.00,6067
6.00,6068
10.00,6069
8.00,6070
6.00,6071
10.00,6072
3.00,6073
7.00,6074
2.00,6075
0.00,6076
10.00,6077
8.00,6078
11.00,6079
3.00,6080
8.00,6081
4.00,6082
3.00,6083
5.00,6084
3.00,6085
8.00,6086
6.00,6087
11.00,6088
4.00,6089
6.00,6090
2.00,6091
2.00,6092
6.00,6093
5.00,6094
7.00,6095
5.00,6096
8.00,6097
8.00,6098
11.00,6099
3.00,6100
3.00,6101
4.00,6102
3.00,6103
7.00,6104
4.00,6105
7.00,6106
6.00,6107
3.00,6108
10.00,6109
3.00,6110
4.00,6111
1.00,6112
6.00,6113
2.00,6114
2.00,6115
6.00,6116
3.00,6117
7.00,6118
3.00,6119
9.00,6120
5.00,6121
10.00,6122
3.00,6123
1.00,6124
5.00,6125
2.00,6126
5.00,6127
5.00,6128
6.00,6129
6.00,6130
9.00,6131
8.00,6132
9.00,6133
6.00,6134
10.00,6135
4.00,6136
4.00,6137
9.00,6138
