value,time
11.00,189014
14.00,189015
11.00,189016
14.00,189017
13.00,189018
11.00,189019
15.00,189020
10.00,189021
15.00,189022
12.00,189023
12.00,189024
15.00,189025
10.00,189026
16.00,189027
11.00,189028
15.00,189029
14.00,189030
14.00,189031
14.00,189032
12.00,189033
16.00,189034
11.00,189035
13.00,189036
16.00,189037
12.00,189038
16.00,189039
10.00,189040
15.00,189041
13.00,189042
12.00,189043
14.00,189044
10.00,189045
15.00,189046
11.00,189047
13.00,189048
15.00,189049
12.00,189050
16.00,189051
12.00,189052
14.00,189053
13.00,189054
12.00,189055
15.00,189056
10.00,189057
16.00,189058
6.00,189059
11.00,189060
16.00,189061
10.00,189062
15.00,189063
11.00,189064
11.00,189065
16.00,189066
10.00,189067
15.00,189068
11.00,189069
15.00,189070
12.00,189071
11.00,189072
14.00,189073
10.00,189074
14.00,189075
16.00,189076
13.00,189077
14.00,189078
10.00,189079
17.00,189080
10.00,189081
14.00,189082
13.00,189083
12.00,189084
15.00,189085
11.00,189086
15.00,189087
11.00,189088
13.00,189089
12.00,189090
12.00,189091
15.00,189092
10.00,189093
14.00,189094
11.00,189095
14.00,189096
15.00,189097
9.00,189098
14.00,189099
12.00,189100
12.00,189101
15.00,189102
12.00,189103
16.00,189104
10.00,189105
14.00,189106
13.00,189107
11.00,189108
14.00,189109
10.00,189110
15.00,189111
11.00,189112
12.00,189113
14.00,189114
10.00,189115
15.00,189116
10.00,189117
14.00,189118
13.00,189119
11.00,189120
15.00,189121
10.00,189122
16.00,189123
12.00,189124
12.00,189125
14.00,189126
10.00,189127
15.00,189128
11.00,189129
13.00,189130
14.00,189131
12.00,189132
15.00,189133
11.00,189134
15.00,189135
13.00,189136
12.00,189137
16.00,189138
10.00,189139
15.00,189140
12.00,189141
12.00,189142
14.00,189143
10.00,189144
16.00,189145
11.00,189146
10.00,223573
13.00,223574
13.00,223575
14.00,223576
10.00,223577
10.00,223578
14.00,223579
10.00,223580
16.00,223581
12.00,223582
12.00,223583
14.00,223584
11.00,223585
16.00,223586
9.00,223587
13.00,223588
14.00,223589
12.00,223590
15.00,223591
11.00,223592
15.00,223593
12.00,223594
13.00,223595
12.00,223596
10.00,223597
16.00,223598
10.00,223599
17.00,223600
9.00,223601
10.00,223602
15.00,223603
10.00,223604
14.00,223605
12.00,223606
12.00,223607
14.00,223608
11.00,223609
15.00,223610
11.00,223611
15.00,223612
11.00,223613
12.00,223614
15.00,223615
9.00,223616
14.00,223617
12.00,223618
12.00,223619
14.00,223620
10.00,223621
15.00,223622
11.00,223623
11.00,223624
16.00,223625
10.00,223626
16.00,223627
8.00,223628
12.00,223629
15.00,223630
10.00,223631
16.00,223632
10.00,223633
12.00,223634
15.00,223635
9.00,223636
15.00,223637
11.00,223638
12.00,223639
17.00,223640
10.00,223641
16.00,223642
11.00,223643
11.00,223644
14.00,223645
11.00,223646
15.00,223647
12.00,223648
13.00,223649
11.00,223650
11.00,223651
16.00,223652
10.00,223653
14.00,223654
12.00,223655
10.00,223656
21.00,223657
11.00,223658
15.00,223659
12.00,223660
12.00,223661
13.00,223662
10.00,223663
15.00,223664
10.00,223665
14.00,223666
14.00,223667
10.00,223668
16.00,223669
10.00,223670
15.00,223671
12.00,223672
13.00,223673
16.00,223674
10.00,223675
16.00,223676
11.00,223677
12.00,223678
16.00,223679
9.00,223680
12.00,223681
13.00,223682
12.00,223683
16.00,223684
10.00,223685
13.00,223686
13.00,223687
11.00,223688
16.00,223689
11.00,223690
14.00,223691
12.00,223692
13.00,223693
15.00,223694
10.00,223695
16.00,223696
12.00,223697
12.00,223698
14.00,223699
11.00,223700
15.00,223701
10.00,223702
14.00,223703
13.00,223704
11.00,223705
12.00,223706
14.00,223708
15.00,223709
11.00,223710
13.00,223711
16.00,223712
9.00,223713
14.00,223714
12.00,223715
9.00,223716
14.00,223717
12.00,223718
12.00,223719
16.00,223720
10.00,223721
15.00,223722
12.00,223723
14.00,223724
13.00,223725
11.00,223726
15.00,223727
11.00,223728
15.00,223729
11.00,223730
12.00,223731
15.00,223732
11.00,223733
15.00,223734
11.00,223735
16.00,223736
13.00,223737
12.00,223738
14.00,223739
11.00,223740
16.00,223741
12.00,223742
14.00,223743
12.00,223744
12.00,223745
16.00,223746
9.00,223747
12.00,223748
14.00,223749
11.00,223750
15.00,223751
11.00,223752
15.00,223753
13.00,223754
11.00,223755
14.00,223756
10.00,223757
16.00,223758
9.00,223759
10.00,223760
15.00,223761
10.00,223762
15.00,223763
11.00,223764
15.00,223765
14.00,223766
10.00,223767
7.00,235143
7.00,235144
11.00,235145
11.00,235146
10.00,235147
15.00,235148
12.00,235149
14.00,235150
10.00,235151
14.00,235152
10.00,235153
16.00,235154
10.00,235155
16.00,235156
10.00,235157
15.00,235158
11.00,235159
12.00,235160
15.00,235161
10.00,235162
15.00,235163
11.00,235164
15.00,235165
10.00,235166
14.00,235167
12.00,235168
13.00,235169
12.00,235170
12.00,235171
15.00,235172
18.00,235173
15.00,235174
10.00,235175
14.00,235176
11.00,235177
13.00,235178
14.00,235179
11.00,235180
15.00,235181
10.00,235182
15.00,235183
12.00,235184
15.00,235185
11.00,235186
13.00,235187
14.00,235188
10.00,235189
15.00,235190
11.00,235191
19.00,235192
12.00,235193
14.00,235194
12.00,235195
11.00,235196
15.00,235197
10.00,235198
16.00,235199
10.00,235200
16.00,235201
10.00,235202
12.00,235203
15.00,235204
11.00,235205
15.00,235206
11.00,235207
15.00,235208
12.00,235209
16.00,235210
15.00,235211
11.00,235212
15.00,235213
10.00,235214
15.00,235215
11.00,235216
13.00,235217
11.00,235218
11.00,235219
15.00,235220
10.00,235221
16.00,235222
10.00,235223
15.00,235224
12.00,235225
12.00,235226
14.00,235227
11.00,235228
16.00,235229
9.00,235230
13.00,235231
14.00,235232
11.00,235233
16.00,235234
9.00,235235
14.00,235236
11.00,235237
11.00,235238
15.00,235239
10.00,235240
14.00,235241
10.00,235242
17.00,235243
13.00,235244
12.00,235245
13.00,235246
11.00,235247
15.00,235248
10.00,235249
14.00,235250
11.00,235251
11.00,235252
14.00,235253
11.00,235254
14.00,235255
9.00,235256
11.00,235257
14.00,235258
10.00,235259
16.00,235260
11.00,235261
14.00,235262
13.00,235263
11.00,235264
15.00,235265
10.00,235266
13.00,235267
12.00,235268
13.00,235269
14.00,235270
9.00,235271
13.00,235272
14.00,235273
12.00,235274
16.00,235275
10.00,235276
11.00,235277
10.00,235278
13.00,235279
11.00,235280
11.00,235281
15.00,235282
11.00,235283
13.00,235284
13.00,235285
10.00,235286
15.00,235287
10.00,235288
14.00,235289
12.00,235290
12.00,235291
13.00,235292
11.00,235293
16.00,235294
10.00,235295
14.00,235296
12.00,235297
12.00,235298
16.00,235299
9.00,235300
13.00,235301
13.00,235302
11.00,235303
14.00,235304
9.00,235305
14.00,235306
15.00,235307
10.00,235308
15.00,235309
10.00,235310
14.00,235311
13.00,235312
11.00,235313
16.00,235314
10.00,235315
16.00,235316
12.00,235317
12.00,235318
13.00,235319
10.00,235320
16.00,235321
10.00,235322
15.00,235323
11.00,235324
13.00,235325
13.00,235326
11.00,235327
16.00,235328
10.00,235329
16.00,235330
11.00,235331
13.00,235332
14.00,235333
10.00,235334
11.00,235335
15.00,269781
15.00,269782
12.00,269783
11.00,269784
9.00,269785
11.00,269786
13.00,269787
10.00,269788
15.00,269789
10.00,269790
14.00,269791
10.00,269792
15.00,269793
13.00,269794
11.00,269795
14.00,269796
11.00,269797
16.00,269798
9.00,269799
10.00,269800
13.00,269801
16.00,269802
15.00,269803
12.00,269804
16.00,269805
10.00,269806
16.00,269807
12.00,269808
12.00,269809
14.00,269810
11.00,269811
15.00,269812
9.00,269813
13.00,269814
14.00,269815
13.00,269816
16.00,269817
8.00,269818
12.00,269819
12.00,269820
13.00,269821
15.00,269822
9.00,269823
14.00,269824
11.00,269825
12.00,269826
15.00,269827
11.00,269828
14.00,269829
10.00,269830
15.00,269831
12.00,269832
13.00,269833
13.00,269834
13.00,269835
14.00,269836
11.00,269837
14.00,269838
10.00,269839
11.00,269840
12.00,269841
12.00,269842
14.00,269843
11.00,269844
15.00,269845
10.00,269846
16.00,269847
11.00,269848
13.00,269849
13.00,269850
13.00,269851
15.00,269852
10.00,269853
13.00,269854
9.00,269855
16.00,269857
13.00,269858
10.00,269859
15.00,269860
11.00,269861
16.00,269862
17.00,269863
12.00,269864
16.00,269865
10.00,269866
15.00,269867
11.00,269868
14.00,269869
9.00,269870
10.00,269871
15.00,269872
10.00,269873
14.00,269874
14.00,269875
13.00,269876
13.00,269877
11.00,269878
15.00,269879
8.00,269880
12.00,269881
13.00,269882
10.00,269883
16.00,269884
9.00,269885
13.00,269886
13.00,269887
10.00,269888
15.00,269889
9.00,269890
13.00,269891
15.00,269892
10.00,269893
15.00,269894
14.00,269895
15.00,269896
12.00,269897
13.00,269898
14.00,269899
10.00,269900
15.00,269901
10.00,269902
15.00,269903
10.00,269904
15.00,269905
14.00,269906
11.00,269907
15.00,269908
9.00,269909
13.00,269910
15.00,269911
10.00,269912
13.00,269913
10.00,269914
14.00,269915
12.00,269916
14.00,269917
12.00,269918
11.00,269919
17.00,269920
8.00,269921
14.00,269922
13.00,269923
12.00,269924
15.00,269925
10.00,269926
15.00,269927
11.00,269928
15.00,269929
13.00,269930
12.00,269931
15.00,269932
9.00,269933
13.00,269934
14.00,269935
12.00,269936
16.00,269937
10.00,269938
16.00,269939
11.00,269940
14.00,269941
12.00,269942
13.00,269943
14.00,269944
10.00,269945
16.00,269946
11.00,269947
12.00,269948
10.00,269949
11.00,269950
14.00,269951
10.00,269952
16.00,269953
9.00,269954
13.00,269955
15.00,269956
9.00,269957
15.00,269958
10.00,269959
12.00,269960
14.00,269961
11.00,269962
10.00,269963
10.00,269964
14.00,269965
13.00,269966
10.00,269967
13.00,269968
11.00,269969
16.00,269970
10.00,269971
14.00,269972
11.00,269973
11.00,269974
15.00,269975
12.00,281395
14.00,281396
16.00,281397
15.00,281398
12.00,281399
11.00,281400
15.00,281401
11.00,281402
14.00,281403
12.00,281404
13.00,281405
10.00,281406
10.00,281407
15.00,281408
12.00,281409
12.00,281410
16.00,281411
11.00,281412
15.00,281413
11.00,281414
15.00,281415
13.00,281416
9.00,281417
14.00,281418
12.00,281419
12.00,281420
15.00,281421
9.00,281422
13.00,281423
13.00,281424
10.00,281425
15.00,281426
10.00,281427
15.00,281428
15.00,281430
10.00,281431
16.00,281432
9.00,281433
12.00,281434
15.00,281435
12.00,281436
14.00,281437
12.00,281438
11.00,281439
15.00,281440
10.00,281441
13.00,281442
11.00,281443
11.00,281444
16.00,281445
10.00,281446
13.00,281447
14.00,281448
9.00,281449
13.00,281450
15.00,281451
10.00,281452
13.00,281453
11.00,281454
12.00,281455
14.00,281456
10.00,281457
17.00,281458
12.00,281459
11.00,281460
14.00,281461
10.00,281462
15.00,281463
12.00,281464
11.00,281465
18.00,281466
10.00,281467
13.00,281468
13.00,281469
11.00,281470
16.00,281471
11.00,281472
12.00,281473
14.00,281474
11.00,281475
16.00,281476
11.00,281477
14.00,281478
10.00,281479
10.00,281480
16.00,281481
11.00,281482
11.00,281483
14.00,281484
14.00,281485
13.00,281486
12.00,281487
12.00,281488
14.00,281489
10.00,281490
15.00,281491
12.00,281492
12.00,281493
14.00,281494
11.00,281495
15.00,281496
12.00,281497
10.00,281498
14.00,281499
9.00,281500
11.00,281501
15.00,281502
13.00,281503
14.00,281504
11.00,281505
13.00,281506
13.00,281507
10.00,281508
16.00,281509
11.00,281510
11.00,281511
15.00,281512
9.00,281513
12.00,281514
15.00,281515
9.00,281516
12.00,281517
15.00,281518
8.00,281519
12.00,281520
14.00,281521
9.00,281522
11.00,281523
15.00,281524
10.00,281525
16.00,281526
11.00,281527
11.00,281528
15.00,281529
10.00,281530
17.00,281531
11.00,281532
11.00,281533
15.00,281534
9.00,281535
12.00,281536
15.00,281537
12.00,281538
15.00,281539
11.00,281540
11.00,281541
17.00,281542
12.00,281543
14.00,281544
13.00,281545
11.00,281546
16.00,281547
8.00,281548
12.00,281549
15.00,281550
10.00,281551
13.00,281552
14.00,281553
11.00,281554
15.00,281555
11.00,281556
13.00,281557
13.00,281558
10.00,281559
14.00,281560
12.00,281561
11.00,281562
15.00,281563
11.00,281564
14.00,281565
13.00,281566
13.00,281567
14.00,281568
11.00,281569
13.00,281570
13.00,281571
10.00,281572
16.00,281573
10.00,281574
14.00,281575
12.00,281576
11.00,281577
16.00,281578
11.00,281579
14.00,281580
15.00,281581
11.00,281582
14.00,281583
13.00,281584
11.00,281585
15.00,281586
10.00,281587
13.00,281588
13.00,281589
11.00,281590
15.00,281591
11.00,281592
12.00,281593
15.00,281594
10.00,281595
14.00,281596
13.00,281597
11.00,281598
14.00,281599
10.00,281600
13.00,281601
13.00,281602
9.00,281603
13.00,281604
14.00,281605
9.00,281606
12.00,281607
13.00,281608
9.00,281609
11.00,281610
15.00,281611
10.00,281612
15.00,281613
14.00,281614
10.00,281615
14.00,281616
11.00,281617
11.00,281618
15.00,281619
11.00,281620
13.00,281621
14.00,281622
11.00,281623
14.00,281624
14.00,281625
11.00,281626
16.00,281627
10.00,281628
14.00,281629
15.00,281630
11.00,281631
12.00,281632
14.00,281633
10.00,281634
15.00,281635
10.00,281636
11.00,281637
15.00,281638
10.00,281639
14.00,281640
11.00,281641
10.00,281642
15.00,281643
13.00,281644
12.00,281645
15.00,281646
9.00,281647
11.00,281648
15.00,281649
9.00,281650
11.00,281651
13.00,281652
12.00,281653
11.00,281654
10.00,281655
9.00,281656
12.00,281657
13.00,281658
11.00,281659
14.00,281660
12.00,281661
9.00,281662
12.00,281663
13.00,281664
10.00,281665
16.00,281666
13.00,281667
12.00,281668
14.00,281669
10.00,281670
13.00,281671
13.00,281672
12.00,281673
15.00,281674
11.00,281675
13.00,281676
15.00,281677
12.00,281678
13.00,281679
13.00,281680
10.00,281681
16.00,281682
11.00,281683
13.00,281684
15.00,281685
12.00,281686
15.00,281687
12.00,281688
10.00,281689
16.00,281690
9.00,281691
11.00,281692
15.00,281693
14.00,281694
11.00,281695
13.00,281696
11.00,281697
14.00,281698
12.00,281699
11.00,281700
16.00,281701
11.00,281702
11.00,281703
14.00,281704
11.00,281705
14.00,281706
13.00,281707
10.00,281708
15.00,281709
10.00,281710
13.00,281711
14.00,281712
10.00,281713
16.00,281714
13.00,281715
11.00,281716
15.00,281717
11.00,281718
