value,time,,
0.00,16679,,
0.00,16680,,
0.00,16681,,
0.00,16682,,
0.00,16683,,
0.00,16684,,
0.00,16685,,
0.00,16686,,
0.00,16687,,
0.00,16688,,
0.00,16689,,
0.00,16690,,
0.00,16691,,
0.00,16692,,
0.00,16693,,
0.00,16694,,
0.00,16695,,
2.00,16696,,
0.00,16697,,
0.00,16698,,
0.00,16699,,
0.00,16700,,
0.00,16701,,
0.00,16702,,
0.00,16703,,
0.00,16704,,
0.00,16705,,
0.00,16706,,
0.00,16707,,
0.00,16708,,
0.00,16709,,
0.00,16710,,
0.00,16711,,
0.00,16712,,
0.00,16713,,
0.00,16714,,
0.00,16715,,
0.00,16716,,
0.00,16717,,
0.00,16718,,
0.00,16719,,
0.00,16720,,
0.00,16721,,
0.00,16722,,
0.00,16723,,
0.00,16724,,
0.00,16725,,
0.00,16726,,
0.00,16727,,
0.00,16728,,
0.00,16729,,
0.00,16730,,
0.00,16731,,
0.00,16732,,
0.00,16733,,
0.00,16734,,
0.00,16735,,
0.00,16736,,
0.00,16737,,
0.00,16738,,
0.00,16739,,
0.00,16740,,
0.00,16741,,
0.00,16742,,
0.00,16743,,
0.00,16744,,
0.00,16745,,
0.00,16746,,
0.00,16747,,
0.00,16748,,
0.00,16749,,
0.00,16750,,
0.00,16751,,
0.00,16752,,
0.00,16753,,
0.00,16754,,
0.00,16755,,
0.00,16756,,
0.00,16757,,
0.00,16758,,
0.00,16759,,
0.00,16760,,
0.00,16761,,
0.00,16762,,
0.00,16763,,
0.00,16764,,
0.00,16765,,
0.00,16766,,
0.00,16767,,
0.00,16768,,
0.00,16769,,
0.00,16770,,
0.00,16771,,
0.00,16772,,
0.00,16773,,
0.00,16774,,
0.00,16775,,
0.00,16776,,
0.00,16777,,
0.00,16778,,
0.00,16779,,
0.00,16780,,
0.00,16781,,
0.00,16782,,
0.00,16783,,
0.00,16784,,
0.00,16785,,
0.00,16786,,
0.00,16787,,
0.00,16788,,
0.00,16789,,
0.00,16790,,
0.00,16791,,
0.00,16792,,
0.00,16793,,
0.00,16794,,
0.00,16795,,
0.00,16796,,
0.00,16797,,
0.00,16798,,
0.00,16799,,
0.00,16800,,
0.00,16801,,
0.00,16802,,
0.00,16803,,
0.00,16804,,
0.00,16805,,
0.00,16806,,
0.00,16807,,
6.00,16808,,
0.00,16809,,
0.00,16810,,
0.00,16811,,
0.00,16812,,
0.00,16813,,
0.00,16814,,
0.00,16815,,
0.00,16816,,
0.00,16817,,
0.00,16818,,
0.00,16819,,
0.00,16820,,
0.00,16821,,
0.00,16822,,
0.00,16823,,
0.00,16824,,
0.00,16825,,
1.00,16826,,
0.00,16827,,
0.00,16828,,
0.00,16829,,
0.00,16830,,
0.00,16831,,
0.00,16832,,
0.00,16833,,
0.00,16834,,
0.00,16835,,
0.00,16836,,
0.00,16837,,
0.00,16838,,
0.00,16839,,
0.00,16840,,
0.00,16841,,
0.00,16842,,
0.00,16843,,
0.00,16844,,
0.00,16845,,
0.00,16846,,
0.00,16847,,
0.00,16848,,
0.00,16849,,
0.00,16850,,
0.00,16851,,
0.00,16852,,
0.00,16853,,
0.00,16854,,
0.00,16855,,
0.00,16856,,
0.00,16857,,
0.00,16858,,
0.00,16859,,
0.00,16860,,
0.00,16861,,
0.00,16862,,
0.00,16863,,
0.00,16864,,
0.00,16865,,
0.00,16866,,
0.00,16867,,
0.00,16868,,
0.00,16869,,
0.00,16870,,
0.00,16871,,
0.00,16872,,
0.00,16873,,
0.00,16874,,
0.00,16875,,
0.00,16876,,
0.00,16877,,
0.00,16878,,
0.00,16879,,
0.00,16880,,
0.00,16881,,
0.00,16882,,
0.00,16883,,
0.00,16884,,
0.00,16885,,
0.00,16886,,
0.00,16887,,
0.00,16888,,
0.00,16889,,
0.00,16890,,
0.00,16891,,
0.00,16892,,
38.00,16893,,
38.00,16894,,
39.00,16895,,
44.00,16896,,
42.00,16897,,
40.00,16898,,
45.00,16899,,
42.00,16900,,
42.00,16901,,
49.00,16902,,
46.00,16903,,
44.00,16904,,
43.00,16905,,
45.00,16906,,
38.00,16907,,
40.00,16908,,
39.00,16909,,
45.00,16910,,
38.00,16911,,
37.00,16912,,
43.00,16913,,
43.00,16914,,
41.00,16915,,
43.00,16916,,
43.00,16917,,
42.00,16918,,
43.00,16919,,
44.00,16920,,
39.00,16921,,
39.00,16922,,
38.00,16923,,
42.00,16924,,
45.00,16925,,
48.00,16926,,
44.00,16927,,
44.00,16928,,
44.00,16929,,
41.00,16930,,
41.00,16931,,
43.00,16932,,
40.00,16933,,
41.00,16934,,
40.00,16935,,
37.00,16936,,
35.00,16937,,
39.00,16938,,
45.00,16939,,
43.00,16940,,
47.00,16941,,
44.00,16942,,
41.00,16943,,
41.00,16944,,
41.00,16945,,
43.00,16946,,
38.00,16947,,
40.00,16948,,
41.00,16949,,
38.00,16950,,
39.00,16951,,
39.00,16952,,
42.00,16953,,
43.00,16954,,
44.00,16955,,
43.00,16956,,
41.00,16957,,
38.00,16958,,
39.00,16959,,
41.00,16960,,
39.00,16961,,
38.00,16962,,
40.00,16963,,
40.00,16964,,
38.00,16965,,
37.00,16966,,
44.00,16967,,
40.00,16968,,
43.00,16969,,
44.00,16970,,
43.00,16971,,
39.00,16972,,
39.00,16973,,
43.00,16974,,
36.00,16975,,
39.00,16976,,
37.00,16977,,
38.00,16978,,
37.00,16979,,
38.00,16980,,
39.00,16981,,
34.00,16982,,
43.00,16983,,
43.00,16984,,
44.00,16985,,
40.00,16986,,
37.00,16987,,
39.00,16988,,
40.00,16989,,
39.00,16990,,
40.00,16991,,
43.00,16992,,
39.00,16993,,
39.00,16994,,
45.00,16995,,
41.00,16996,,
43.00,16997,,
40.00,16998,,
44.00,16999,,
39.00,17000,,
37.00,17001,,
41.00,17002,,
43.00,17003,,
42.00,17004,,
41.00,17005,,
43.00,17006,,
44.00,17007,,
42.00,17008,,
42.00,17009,,
44.00,17010,,
42.00,17011,,
41.00,17012,,
43.00,17013,,
38.00,17014,,
39.00,17015,,
41.00,17016,,
44.00,17017,,
40.00,17018,,
35.00,17019,,
44.00,17020,,
43.00,17021,,
43.00,17022,,
44.00,17023,,
45.00,17024,,
43.00,17025,,
46.00,17026,,
43.00,17027,,
41.00,17028,,
40.00,17029,,
38.00,17030,,
41.00,17031,,
47.00,17032,,
42.00,17033,,
44.00,17034,,
42.00,17035,,
42.00,17036,,
42.00,17037,,
41.00,17038,,
42.00,17039,,
38.00,17040,,
41.00,17041,,
39.00,17042,,
37.00,17043,,
37.00,17044,,
40.00,17045,,
44.00,17046,,
45.00,17047,,
43.00,17048,,
46.00,17049,,
44.00,17050,,
41.00,17051,,
44.00,17052,,
45.00,17053,,
41.00,17054,,
44.00,17055,,
42.00,17056,,
39.00,17057,,
39.00,17058,,
40.00,17059,,
44.00,17060,,
40.00,17061,,
44.00,17062,,
43.00,17063,,
39.00,17064,,
37.00,17065,,
39.00,17066,,
40.00,17067,,
38.00,17068,,
37.00,17069,,
39.00,17070,,
40.00,17071,,
44.00,17072,,
35.00,17073,,
38.00,17074,,
41.00,17075,,
43.00,17076,,
43.00,17077,,
42.00,17078,,
37.00,17079,,
40.00,17080,,
38.00,17081,,
37.00,17082,,
39.00,17083,,
40.00,17084,,
40.00,17085,,
36.00,17086,,
40.00,17087,,
43.00,17088,,
40.00,17089,,
44.00,17090,,
44.00,17091,,
44.00,17092,,
40.00,17093,,
38.00,17094,,
36.00,17095,,
39.00,17096,,
36.00,17097,,
40.00,17098,,
40.00,17099,,
43.00,17100,,
40.00,17101,,
43.00,17102,,
44.00,17103,,
42.00,17104,,
39.00,17105,,
40.00,17106,,
40.00,17107,,
41.00,17108,,
40.00,17109,,
44.00,17110,,
44.00,17111,,
42.00,17112,,
45.00,17113,,
45.00,17114,,
45.00,17115,,
44.00,17116,,
45.00,17117,,
43.00,17118,,
42.00,17119,,
43.00,17120,,
38.00,17121,,
41.00,17122,,
39.00,17123,,
43.00,17124,,
43.00,17125,,
42.00,17126,,
42.00,17127,,
47.00,17128,,
42.00,17129,,
43.00,17130,,
44.00,17131,,
46.00,17132,,
44.00,17133,,
43.00,17134,,
38.00,17135,,
40.00,17136,,
37.00,17137,,
44.00,17138,,
43.00,17139,,
43.00,17140,,
43.00,17141,,
43.00,17142,,
46.00,17143,,
40.00,17144,,
41.00,17145,,
46.00,17146,,
41.00,17147,,
39.00,17148,,
37.00,17149,,
35.00,17150,,
37.00,17151,,
39.00,17152,,
45.00,17153,,
42.00,17154,,
45.00,17155,,
43.00,17156,,
45.00,17157,,
39.00,17158,,
42.00,17159,,
43.00,17160,,
38.00,17161,,
39.00,17162,,
38.00,17163,,
37.00,17164,,
40.00,17165,,
39.00,17166,,
42.00,17167,,
43.00,17168,,
48.00,17169,,
40.00,17170,,
42.00,17171,,
39.00,17172,,
41.00,17173,,
39.00,17174,,
39.00,17175,,
37.00,17176,,
38.00,17177,,
38.00,17178,,
41.00,17179,,
40.00,17180,,
44.00,17181,,
40.00,17182,,
44.00,17183,,
43.00,17184,,
43.00,17185,,
40.00,17186,,
40.00,17187,,
40.00,17188,,
37.00,17189,,
39.00,17190,,
38.00,17191,,
41.00,17192,,
36.00,17193,,
38.00,17194,,
40.00,17195,,
0.00,17196,,
0.00,17197,,
0.00,17198,,
0.00,17199,,
0.00,17200,,
0.00,17201,,
0.00,17202,,
0.00,17203,,
0.00,17204,,
0.00,17205,,
0.00,17206,,
0.00,17207,,
0.00,17208,,
0.00,17209,,
0.00,17210,,
0.00,17211,,
0.00,17212,,
0.00,17213,,
0.00,17214,,
0.00,17215,,
0.00,17216,,
0.00,17217,,
0.00,17218,,
0.00,17219,,
0.00,17220,,
0.00,17221,,
0.00,17222,,
0.00,17223,,
0.00,17224,,
0.00,17225,,
0.00,17226,,
0.00,17227,,
0.00,17228,,
0.00,17229,,
0.00,17230,,
0.00,17231,,
0.00,17232,,
0.00,17233,,
0.00,17234,,
0.00,17235,,
0.00,17236,,
0.00,17237,,
0.00,17238,,
0.00,17239,,
0.00,17240,,
0.00,17241,,
0.00,17242,,
0.00,17243,,
0.00,17244,,
0.00,17245,,
0.00,17246,,
0.00,17247,,
0.00,17248,,
0.00,17249,,
0.00,17250,,
0.00,17251,,
0.00,17252,,
0.00,17253,,
0.00,17254,,
0.00,17255,,
0.00,17256,,
0.00,17257,,
0.00,17258,,
0.00,17259,,
0.00,17260,,
0.00,17261,,
0.00,17262,,
0.00,17263,,
0.00,17264,,
0.00,17265,,
0.00,17266,,
0.00,17267,,
0.00,17268,,
0.00,17269,,
0.00,17270,,
0.00,17271,,
0.00,17272,,
0.00,17273,,
0.00,17274,,
0.00,17275,,
0.00,17276,,
0.00,17277,,
0.00,17278,,
0.00,17279,,
0.00,17280,,
0.00,17281,,
0.00,17282,,
0.00,17283,,
0.00,17284,,
0.00,17285,,
0.00,17286,,
0.00,17287,,
0.00,17288,,
0.00,17289,,
0.00,17290,,
0.00,17291,,
0.00,17292,,
0.00,17293,,
0.00,17294,,
0.00,17295,,
0.00,17296,,
0.00,17297,,
0.00,17298,,
0.00,17299,,
0.00,17300,,
0.00,17301,,
0.00,17302,,
0.00,17303,,
0.00,17304,,
0.00,17305,,
0.00,17306,,
0.00,17307,,
0.00,17308,,
0.00,17309,,
0.00,17310,,
0.00,17311,,
0.00,17312,,
0.00,17313,,
0.00,17314,,
0.00,17315,,
0.00,17316,,
0.00,17317,,
0.00,17318,,
0.00,17319,,
0.00,17320,,
0.00,17321,,
0.00,17322,,
0.00,17323,,
0.00,17324,,
0.00,17325,,
0.00,17326,,
0.00,17327,,
0.00,17328,,
0.00,17329,,
0.00,17330,,
0.00,17331,,
0.00,17332,,
0.00,17333,,
0.00,17334,,
0.00,17335,,
0.00,17336,,
0.00,17337,,
0.00,17338,,
0.00,17339,,
0.00,17340,,
0.00,17341,,
0.00,17342,,
0.00,17343,,
0.00,17344,,
0.00,17345,,
0.00,17346,,
0.00,17347,,
0.00,17348,,
0.00,17349,,
0.00,17350,,
0.00,17351,,
0.00,17352,,
0.00,17353,,
0.00,17354,,
0.00,17355,,
0.00,17356,,
0.00,17357,,
0.00,17358,,
0.00,17359,,
0.00,17360,,
0.00,17361,,
0.00,17362,,
0.00,17363,,
0.00,17364,,
0.00,17365,,
0.00,17366,,
0.00,17367,,
0.00,17368,,
0.00,17369,,
0.00,17370,,
0.00,17371,,
0.00,17372,,
0.00,17373,,
0.00,17374,,
0.00,17375,,
0.00,17376,,
0.00,17377,,
0.00,17378,,
0.00,17379,,
0.00,17380,,
0.00,17381,,
0.00,17382,,
0.00,17383,,
0.00,17384,,
0.00,17385,,
0.00,17386,,
0.00,17387,,
0.00,17388,,
0.00,17389,,
0.00,17390,,
0.00,17391,,
0.00,17392,,
0.00,17393,,
0.00,17394,,
0.00,17395,,
0.00,17396,,
0.00,17397,,
0.00,17398,,
0.00,17399,,
0.00,17400,,
0.00,17401,,
0.00,17402,,
0.00,17403,,
0.00,17404,,
0.00,17405,,
0.00,17406,,
0.00,17407,,
0.00,17408,,
0.00,17409,,
0.00,17410,,
0.00,17411,,
0.00,17412,,
0.00,17413,,
0.00,17414,,
0.00,17415,,
0.00,17416,,
0.00,17417,,
0.00,17418,,
0.00,17419,,
0.00,17420,,
0.00,17421,,
0.00,17422,,
0.00,17423,,
0.00,17424,,
0.00,17425,,
0.00,17426,,
0.00,17427,,
0.00,17428,,
0.00,17429,,
0.00,17430,,
0.00,17431,,
0.00,17432,,
0.00,17433,,
0.00,17434,,
0.00,17435,,
0.00,17436,,
0.00,17437,,
0.00,17438,,
0.00,17439,,
0.00,17440,,
0.00,17441,,
0.00,17442,,
0.00,17443,,
0.00,17444,,
0.00,17445,,
0.00,17446,,
0.00,17447,,
0.00,17448,,
0.00,17449,,
0.00,17450,,
0.00,17451,,
0.00,17452,,
0.00,17453,,
0.00,17454,,
0.00,17455,,
0.00,17456,,
0.00,17457,,
0.00,17458,,
0.00,17459,,
0.00,17460,,
0.00,17461,,
0.00,17462,,
0.00,17463,,
0.00,17464,,
0.00,17465,,
0.00,17466,,
0.00,17467,,
0.00,17468,,
0.00,17469,,
0.00,17470,,
0.00,17471,,
0.00,17472,,
0.00,17473,,
0.00,17474,,
0.00,17475,,
0.00,17476,,
0.00,17477,,
0.00,17478,,
0.00,17479,,
0.00,17480,,
0.00,17481,,
0.00,17482,,
0.00,17483,,
0.00,17484,,
0.00,17485,,
0.00,17486,,
0.00,17487,,
0.00,17488,,
0.00,17489,,
0.00,17490,,
0.00,17491,,
0.00,17492,,
0.00,17493,,
0.00,17494,,
0.00,17495,,
0.00,17496,,
0.00,17497,,
0.00,17498,,
0.00,17499,,
0.00,17500,,
0.00,17501,,
0.00,17502,,
0.00,17503,,
0.00,17504,,
0.00,17505,,
0.00,17506,,
0.00,17507,,
0.00,17508,,
0.00,17509,,
0.00,17510,,
0.00,17511,,
0.00,17512,,
0.00,17513,,
0.00,17514,,
0.00,17515,,
0.00,17516,,
0.00,17517,,
0.00,17518,,
0.00,17519,,
0.00,17520,,
0.00,17521,,
0.00,17522,,
0.00,17523,,
0.00,17524,,
0.00,17525,,
0.00,17526,,
41.00,17527,,
42.00,17528,,
45.00,17529,,
45.00,17530,,
44.00,17531,,
43.00,17532,,
45.00,17533,,
46.00,17534,,
43.00,17535,,
43.00,17536,,
41.00,17537,,
41.00,17538,,
38.00,17539,,
47.00,17540,,
44.00,17541,,
44.00,17542,,
40.00,17543,,
43.00,17544,,
44.00,17545,,
40.00,17546,,
41.00,17547,,
40.00,17548,,
39.00,17549,,
36.00,17550,,
40.00,17551,,
40.00,17552,,
36.00,17553,,
41.00,17554,,
42.00,17555,,
42.00,17556,,
40.00,17557,,
45.00,17558,,
45.00,17559,,
39.00,17560,,
39.00,17561,,
44.00,17562,,
39.00,17563,,
41.00,17564,,
40.00,17565,,
38.00,17566,,
39.00,17567,,
39.00,17568,,
43.00,17569,,
44.00,17570,,
42.00,17571,,
39.00,17572,,
43.00,17573,,
37.00,17574,,
40.00,17575,,
40.00,17576,,
39.00,17577,,
37.00,17578,,
38.00,17579,,
40.00,17580,,
41.00,17581,,
42.00,17582,,
44.00,17583,,
46.00,17584,,
40.00,17585,,
41.00,17586,,
39.00,17587,,
39.00,17588,,
36.00,17589,,
40.00,17590,,
42.00,17591,,
43.00,17592,,
38.00,17593,,
44.00,17594,,
43.00,17595,,
42.00,17596,,
40.00,17597,,
46.00,17598,,
45.00,17599,,
38.00,17600,,
39.00,17601,,
39.00,17602,,
36.00,17603,,
39.00,17604,,
40.00,17605,,
39.00,17606,,
41.00,17607,,
42.00,17608,,
40.00,17609,,
41.00,17610,,
41.00,17611,,
43.00,17612,,
44.00,17613,,
39.00,17614,,
39.00,17615,,
35.00,17616,,
41.00,17617,,
40.00,17618,,
45.00,17619,,
46.00,17620,,
43.00,17621,,
44.00,17622,,
42.00,17623,,
44.00,17624,,
43.00,17625,,
43.00,17626,,
44.00,17627,,
40.00,17628,,
40.00,17629,,
40.00,17630,,
40.00,17631,,
37.00,17632,,
47.00,17633,,
45.00,17634,,
41.00,17635,,
43.00,17636,,
43.00,17637,,
40.00,17638,,
45.00,17639,,
43.00,17640,,
44.00,17641,,
41.00,17642,,
43.00,17643,,
38.00,17644,,
35.00,17645,,
38.00,17646,,
40.00,17647,,
44.00,17648,,
43.00,17649,,
41.00,17650,,
44.00,17651,,
44.00,17652,,
38.00,17653,,
43.00,17654,,
39.00,17655,,
38.00,17656,,
41.00,17657,,
41.00,17658,,
39.00,17659,,
37.00,17660,,
42.00,17661,,
43.00,17662,,
44.00,17663,,
42.00,17664,,
42.00,17665,,
44.00,17666,,
41.00,17667,,
42.00,17668,,
42.00,17669,,
38.00,17670,,
37.00,17671,,
41.00,17672,,
37.00,17673,,
38.00,17674,,
37.00,17675,,
43.00,17676,,
44.00,17677,,
43.00,17678,,
41.00,17679,,
39.00,17680,,
39.00,17681,,
35.00,17682,,
40.00,17683,,
39.00,17684,,
38.00,17685,,
39.00,17686,,
42.00,17687,,
39.00,17688,,
45.00,17689,,
43.00,17690,,
44.00,17691,,
41.00,17692,,
37.00,17693,,
39.00,17694,,
39.00,17695,,
38.00,17696,,
38.00,17697,,
41.00,17698,,
42.00,17699,,
38.00,17700,,
42.00,17701,,
42.00,17702,,
42.00,17703,,
43.00,17704,,
45.00,17705,,
40.00,17706,,
37.00,17707,,
39.00,17708,,
37.00,17709,,
40.00,17710,,
38.00,17711,,
39.00,17712,,
40.00,17713,,
39.00,17714,,
41.00,17715,,
39.00,17716,,
39.00,17717,,
43.00,17718,,
43.00,17719,,
44.00,17720,,
39.00,17721,,
40.00,17722,,
36.00,17723,,
40.00,17724,,
43.00,17725,,
43.00,17726,,
41.00,17727,,
43.00,17728,,
43.00,17729,,
41.00,17730,,
45.00,17731,,
42.00,17732,,
42.00,17733,,
42.00,17734,,
42.00,17735,,
43.00,17736,,
39.00,17737,,
38.00,17738,,
40.00,17739,,
41.00,17740,,
42.00,17741,,
39.00,17742,,
44.00,17743,,
43.00,17744,,
45.00,17745,,
43.00,17746,,
43.00,17747,,
43.00,17748,,
43.00,17749,,
42.00,17750,,
40.00,17751,,
40.00,17752,,
38.00,17753,,
44.00,17754,,
44.00,17755,,
45.00,17756,,
41.00,17757,,
42.00,17758,,
44.00,17759,,
39.00,17760,,
40.00,17761,,
39.00,17762,,
36.00,17763,,
39.00,17764,,
40.00,17765,,
40.00,17766,,
38.00,17767,,
41.00,17768,,
45.00,17769,,
43.00,17770,,
41.00,17771,,
45.00,17772,,
44.00,17773,,
41.00,17774,,
43.00,17775,,
43.00,17776,,
41.00,17777,,
41.00,17778,,
38.00,17779,,
38.00,17780,,
37.00,17781,,
38.00,17782,,
44.00,17783,,
46.00,17784,,
43.00,17785,,
40.00,17786,,
41.00,17787,,
37.00,17788,,
41.00,17789,,
39.00,17790,,
38.00,17791,,
38.00,17792,,
37.00,17793,,
38.00,17794,,
38.00,17795,,
40.00,17796,,
44.00,17797,,
42.00,17798,,
42.00,17799,,
36.00,17800,,
41.00,17801,,
42.00,17802,,
38.00,17803,,
34.00,17804,,
42.00,17805,,
40.00,17806,,
40.00,17807,,
43.00,17808,,
43.00,17809,,
41.00,17810,,
43.00,17811,,
44.00,17812,,
44.00,17813,,
40.00,17814,,
39.00,17815,,
38.00,17816,,
38.00,17817,,
38.00,17818,,
39.00,17819,,
41.00,17820,,
40.00,17821,,
44.00,17822,,
42.00,17823,,
39.00,17824,,
42.00,17825,,
44.00,17826,,
41.00,17827,,
42.00,17828,,
39.00,17829,,
0.00,17830,,
0.00,17831,,
0.00,17832,,
0.00,17833,,
0.00,17834,,
0.00,17835,,
0.00,17836,,
0.00,17837,,
0.00,17838,,
0.00,17839,,
0.00,17840,,
0.00,17841,,
0.00,17842,,
0.00,17843,,
0.00,17844,,
0.00,17845,,
0.00,17846,,
0.00,17847,,
0.00,17848,,
0.00,17849,,
0.00,17850,,
0.00,17851,,
0.00,17852,,
0.00,17853,,
0.00,17854,,
0.00,17855,,
0.00,17856,,
0.00,17857,,
0.00,17858,,
0.00,17859,,
0.00,17860,,
0.00,17861,,
0.00,17862,,
0.00,17863,,
0.00,17864,,
0.00,17865,,
0.00,17866,,
0.00,17867,,
0.00,17868,,
0.00,17869,,
0.00,17870,,
0.00,17871,,
0.00,17872,,
0.00,17873,,
0.00,17874,,
0.00,17875,,
0.00,17876,,
0.00,17877,,
0.00,17878,,
0.00,17879,,
0.00,17880,,
0.00,17881,,
0.00,17882,,
0.00,17883,,
0.00,17884,,
0.00,17885,,
0.00,17886,,
0.00,17887,,
0.00,17888,,
0.00,17889,,
0.00,17890,,
0.00,17891,,
0.00,17892,,
0.00,17893,,
0.00,17894,,
0.00,17895,,
0.00,17896,,
0.00,17897,,
0.00,17898,,
0.00,17899,,
0.00,17900,,
0.00,17901,,
0.00,17902,,
0.00,17903,,
0.00,17904,,
0.00,17905,,
0.00,17906,,
0.00,17907,,
0.00,17908,,
0.00,17909,,
0.00,17910,,
0.00,17911,,
0.00,17912,,
0.00,17913,,
0.00,17914,,
0.00,17915,,
0.00,17916,,
0.00,17917,,
0.00,17918,,
0.00,17919,,
0.00,17920,,
0.00,17921,,
0.00,17922,,
0.00,17923,,
0.00,17924,,
0.00,17925,,
0.00,17926,,
0.00,17927,,
0.00,17928,,
0.00,17929,,
0.00,17930,,
0.00,17931,,
0.00,17932,,
0.00,17933,,
0.00,17934,,
0.00,17935,,
0.00,17936,,
0.00,17937,,
0.00,17938,,
0.00,17939,,
0.00,17940,,
0.00,17941,,
0.00,17942,,
0.00,17943,,
0.00,17944,,
0.00,17945,,
0.00,17946,,
0.00,17947,,
0.00,17948,,
0.00,17949,,
0.00,17950,,
0.00,17951,,
0.00,17952,,
0.00,17953,,
0.00,17954,,
0.00,17955,,
0.00,17956,,
0.00,17957,,
0.00,17958,,
0.00,17959,,
0.00,17960,,
0.00,17961,,
0.00,17962,,
0.00,17963,,
0.00,17964,,
0.00,17965,,
0.00,17966,,
0.00,17967,,
0.00,17968,,
0.00,17969,,
0.00,17970,,
0.00,17971,,
0.00,17972,,
0.00,17973,,
0.00,17974,,
0.00,17975,,
0.00,17976,,
0.00,17977,,
0.00,17978,,
0.00,17979,,
0.00,17980,,
0.00,17981,,
0.00,17982,,
0.00,17983,,
0.00,17984,,
0.00,17985,,
0.00,17986,,
0.00,17987,,
0.00,17988,,
0.00,17989,,
0.00,17990,,
0.00,17991,,
0.00,17992,,
0.00,17993,,
0.00,17994,,
0.00,17995,,
0.00,17996,,
0.00,17997,,
0.00,17998,,
0.00,17999,,
0.00,18000,,
0.00,18001,,
0.00,18002,,
0.00,18003,,
0.00,18004,,
0.00,18005,,
0.00,18006,,
0.00,18007,,
0.00,18008,,
0.00,18009,,
0.00,18010,,
0.00,18011,,
0.00,18012,,
0.00,18013,,
0.00,18014,,
0.00,18015,,
0.00,18016,,
0.00,18017,,
0.00,18018,,
0.00,18019,,
0.00,18020,,
0.00,18021,,
0.00,18022,,
0.00,18023,,
0.00,18024,,
0.00,18025,,
0.00,18026,,
0.00,18027,,
0.00,18028,,
0.00,18029,,
0.00,18030,,
0.00,18031,,
0.00,18032,,
0.00,18033,,
0.00,18034,,
0.00,18035,,
0.00,18036,,
0.00,18037,,
0.00,18038,,
0.00,18039,,
0.00,18040,,
0.00,18041,,
0.00,18042,,
0.00,18043,,
0.00,18044,,
0.00,18045,,
0.00,18046,,
0.00,18047,,
0.00,18048,,
0.00,18049,,
0.00,18050,,
0.00,18051,,
0.00,18052,,
0.00,18053,,
0.00,18054,,
0.00,18055,,
0.00,18056,,
0.00,18057,,
0.00,18058,,
0.00,18059,,
0.00,18060,,
0.00,18061,,
0.00,18062,,
0.00,18063,,
0.00,18064,,
0.00,18065,,
0.00,18066,,
0.00,18067,,
0.00,18068,,
0.00,18069,,
0.00,18070,,
0.00,18071,,
0.00,18072,,
0.00,18073,,
0.00,18074,,
0.00,18075,,
0.00,18076,,
0.00,18077,,
0.00,18078,,
0.00,18079,,
0.00,18080,,
0.00,18081,,
0.00,18082,,
0.00,18083,,
0.00,18084,,
0.00,18085,,
0.00,18086,,
0.00,18087,,
0.00,18088,,
0.00,18089,,
0.00,18090,,
0.00,18091,,
0.00,18092,,
0.00,18093,,
0.00,18094,,
0.00,18095,,
0.00,18096,,
0.00,18097,,
0.00,18098,,
0.00,18099,,
0.00,18100,,
0.00,18101,,
0.00,18102,,
0.00,18103,,
0.00,18104,,
0.00,18105,,
0.00,18106,,
0.00,18107,,
0.00,18108,,
0.00,18109,,
0.00,18110,,
0.00,18111,,
0.00,18112,,
0.00,18113,,
0.00,18114,,
0.00,18115,,
0.00,18116,,
0.00,18117,,
0.00,18118,,
0.00,18119,,
0.00,18120,,
0.00,18121,,
0.00,18122,,
0.00,18123,,
0.00,18124,,
0.00,18125,,
0.00,18126,,
0.00,18127,,
0.00,18128,,
0.00,18129,,
0.00,18130,,
0.00,18131,,
0.00,18132,,
0.00,18133,,
0.00,18134,,
0.00,18135,,
0.00,18136,,
0.00,18137,,
0.00,18138,,
0.00,18139,,
0.00,18140,,
0.00,18141,,
0.00,18142,,
0.00,18143,,
0.00,18144,,
0.00,18145,,
0.00,18146,,
0.00,18147,,
0.00,18148,,
0.00,18149,,
0.00,18150,,
0.00,18151,,
0.00,18152,,
0.00,18153,,
0.00,18154,,
0.00,18155,,
0.00,18156,,
0.00,18157,,
0.00,18158,,
0.00,18159,,
0.00,18160,,
39.00,18161,,
38.00,18162,,
40.00,18163,,
38.00,18164,,
39.00,18165,,
36.00,18166,,
42.00,18167,,
43.00,18168,,
43.00,18169,,
44.00,18170,,
40.00,18171,,
38.00,18172,,
39.00,18173,,
40.00,18174,,
38.00,18175,,
40.00,18176,,
39.00,18177,,
40.00,18178,,
43.00,18179,,
40.00,18180,,
38.00,18181,,
41.00,18182,,
42.00,18183,,
45.00,18184,,
41.00,18185,,
40.00,18186,,
42.00,18187,,
40.00,18188,,
38.00,18189,,
37.00,18190,,
37.00,18191,,
38.00,18192,,
41.00,18193,,
39.00,18194,,
41.00,18195,,
44.00,18196,,
41.00,18197,,
44.00,18198,,
41.00,18199,,
43.00,18200,,
38.00,18201,,
39.00,18202,,
41.00,18203,,
43.00,18204,,
43.00,18205,,
39.00,18206,,
42.00,18207,,
44.00,18208,,
46.00,18209,,
41.00,18210,,
42.00,18211,,
42.00,18212,,
39.00,18213,,
40.00,18214,,
40.00,18215,,
38.00,18216,,
37.00,18217,,
39.00,18218,,
40.00,18219,,
39.00,18220,,
47.00,18221,,
45.00,18222,,
42.00,18223,,
45.00,18224,,
46.00,18225,,
41.00,18226,,
44.00,18227,,
44.00,18228,,
41.00,18229,,
40.00,18230,,
38.00,18231,,
45.00,18232,,
