value,time
21.00,11822
22.00,11823
18.00,11824
17.00,11825
17.00,11826
15.00,11827
17.00,11828
14.00,11829
17.00,11830
18.00,11831
20.00,11832
20.00,11833
20.00,11834
22.00,11835
22.00,11836
20.00,11837
21.00,11838
15.00,11839
19.00,11840
17.00,11841
15.00,11842
16.00,11843
17.00,11844
16.00,11845
15.00,11846
19.00,11847
18.00,11848
15.00,11849
20.00,11850
22.00,11851
20.00,11852
28.00,11853
22.00,11854
21.00,11855
20.00,11856
19.00,11857
19.00,11858
17.00,11859
17.00,11860
16.00,11861
16.00,11862
16.00,11863
16.00,11864
16.00,11865
21.00,11866
20.00,11867
23.00,11868
21.00,11869
22.00,11870
22.00,11871
21.00,11872
22.00,11873
21.00,11874
20.00,11875
18.00,11876
17.00,11877
18.00,11878
17.00,11879
16.00,11880
16.00,11881
16.00,11882
16.00,11883
17.00,11884
18.00,11885
20.00,11886
19.00,11887
22.00,11888
20.00,11889
22.00,11890
23.00,11891
23.00,11892
22.00,11893
22.00,11894
21.00,11895
18.00,11896
19.00,11897
19.00,11898
18.00,11899
18.00,11900
16.00,11901
16.00,11902
19.00,11903
14.00,11904
17.00,11905
16.00,11906
18.00,11907
16.00,11908
17.00,11909
16.00,23303
20.00,23304
17.00,23305
21.00,23306
17.00,23307
22.00,23308
17.00,23309
17.00,23310
15.00,23311
17.00,23312
17.00,23313
18.00,23314
18.00,23315
21.00,23316
20.00,23317
22.00,23318
21.00,23319
21.00,23320
22.00,23321
22.00,23322
19.00,23323
20.00,23324
20.00,23325
19.00,23326
18.00,23327
16.00,23328
16.00,23329
16.00,23330
16.00,23331
16.00,23332
18.00,23333
21.00,23334
20.00,23335
20.00,23336
20.00,23337
22.00,23338
22.00,23339
24.00,23340
22.00,23341
22.00,23342
20.00,23343
18.00,23344
17.00,23345
18.00,23346
16.00,23347
16.00,23348
16.00,23349
16.00,23350
16.00,23351
19.00,23352
18.00,23353
19.00,23354
21.00,23355
21.00,23356
21.00,23357
23.00,23358
22.00,23359
21.00,23360
21.00,23361
19.00,23362
18.00,23363
19.00,23364
16.00,23365
16.00,23366
16.00,23367
13.00,23368
17.00,23369
16.00,23370
18.00,23371
19.00,23372
21.00,23373
19.00,23374
23.00,23375
22.00,23376
22.00,23377
22.00,23378
22.00,23379
22.00,23380
22.00,23381
19.00,23382
17.00,23383
18.00,23384
18.00,23385
17.00,23386
17.00,23387
17.00,23388
16.00,23389
16.00,23390
15.00,23391
17.00,23392
17.00,23393
18.00,23394
18.00,23395
20.00,23396
20.00,23397
22.00,23398
22.00,23399
19.00,23400
21.00,23401
23.00,23402
21.00,23403
21.00,23404
21.00,23405
20.00,23406
17.00,23407
17.00,23408
20.00,23409
57.00,69236
54.00,69237
54.00,69238
50.00,69239
56.00,69240
50.00,69241
55.00,69242
56.00,69243
50.00,69244
52.00,69245
52.00,69246
48.00,69247
49.00,69248
56.00,69249
54.00,69250
54.00,69251
57.00,69252
55.00,69253
55.00,69254
52.00,69255
50.00,69256
52.00,69257
52.00,69258
51.00,69259
55.00,69260
57.00,69261
54.00,69262
57.00,69263
54.00,69264
52.00,69265
51.00,69266
49.00,69267
51.00,69268
54.00,69269
53.00,69270
56.00,69271
57.00,69272
54.00,69273
54.00,69274
53.00,69275
49.00,69276
52.00,69277
52.00,69278
50.00,69279
56.00,69280
55.00,69281
55.00,69282
58.00,69283
56.00,69284
49.00,69285
47.00,69286
49.00,69287
49.00,69288
51.00,69289
52.00,69290
57.00,69291
57.00,69292
55.00,69293
56.00,69294
54.00,69295
51.00,69296
50.00,69297
48.00,69298
51.00,69299
53.00,69300
52.00,69301
50.00,69302
56.00,69303
53.00,69304
52.00,69305
54.00,69306
50.00,69307
52.00,69308
50.00,69309
50.00,69310
55.00,69311
60.00,69312
57.00,69313
57.00,69314
53.00,69315
49.00,69316
51.00,69317
48.00,69318
48.00,69319
52.00,69320
53.00,69321
54.00,69322
57.00,69323
58.00,69324
56.00,69325
53.00,69326
47.00,69327
50.00,69328
49.00,69329
53.00,69330
56.00,69331
54.00,69332
56.00,69333
57.00,69334
52.00,69335
51.00,69336
52.00,69337
47.00,69338
46.00,69339
52.00,69340
52.00,69341
56.00,69342
58.00,69343
54.00,69344
56.00,69345
54.00,69346
48.00,69347
51.00,69348
49.00,69349
48.00,69350
55.00,69351
55.00,69352
55.00,69353
56.00,69354
56.00,69355
52.00,69356
53.00,69357
50.00,69358
47.00,69359
49.00,69360
50.00,69361
54.00,69362
55.00,69363
54.00,69364
57.00,69365
50.00,69366
55.00,69367
54.00,69368
49.00,69369
49.00,69370
51.00,69371
47.00,69372
49.00,69373
54.00,69374
53.00,69375
54.00,69376
57.00,69377
56.00,69378
56.00,69379
56.00,69380
50.00,69381
53.00,69382
52.00,69383
47.00,69384
53.00,69385
52.00,69386
53.00,69387
57.00,69388
56.00,69389
56.00,69390
58.00,69391
56.00,69392
52.00,69393
54.00,69394
51.00,69395
49.00,69396
53.00,69397
49.00,69398
56.00,69399
57.00,69400
55.00,69401
58.00,69402
56.00,69403
58.00,69404
59.00,69405
53.00,69406
52.00,69407
54.00,69408
52.00,69409
48.00,69410
52.00,69411
50.00,69412
53.00,69413
55.00,69414
54.00,69415
58.00,69416
59.00,69417
57.00,69418
59.00,69419
53.00,69420
55.00,69421
57.00,69422
52.00,69423
49.00,69424
51.00,69425
50.00,69426
48.00,69427
53.00,69428
52.00,69429
58.00,69430
56.00,69431
55.00,69432
58.00,69433
57.00,69434
56.00,69435
58.00,69436
58.00,69437
55.00,69438
56.00,69439
49.00,69440
52.00,69441
52.00,69442
50.00,69443
55.00,80837
53.00,80838
55.00,80839
53.00,80840
54.00,80841
52.00,80842
50.00,80843
54.00,80844
53.00,80845
54.00,80846
54.00,80847
55.00,80848
58.00,80849
59.00,80850
59.00,80851
60.00,80852
55.00,80853
55.00,80854
56.00,80855
52.00,80856
48.00,80857
59.00,80858
54.00,80859
53.00,80860
58.00,80861
56.00,80862
60.00,80863
60.00,80864
59.00,80865
58.00,80866
56.00,80867
56.00,80868
53.00,80869
51.00,80870
52.00,80871
56.00,80872
56.00,80873
56.00,80874
62.00,80875
57.00,80876
56.00,80877
57.00,80878
56.00,80879
56.00,80880
53.00,80881
50.00,80882
54.00,80883
56.00,80884
53.00,80885
57.00,80886
57.00,80887
60.00,80888
60.00,80889
56.00,80890
56.00,80891
57.00,80892
53.00,80893
51.00,80894
54.00,80895
52.00,80896
56.00,80897
56.00,80898
54.00,80899
58.00,80900
60.00,80901
58.00,80902
60.00,80903
57.00,80904
56.00,80905
57.00,80906
50.00,80907
53.00,80908
54.00,80909
52.00,80910
52.00,80911
59.00,80912
61.00,80913
58.00,80914
60.00,80915
60.00,80916
58.00,80917
58.00,80918
54.00,80919
54.00,80920
54.00,80921
60.00,80922
56.00,80923
54.00,80924
59.00,80925
60.00,80926
58.00,80927
58.00,80928
60.00,80929
58.00,80930
54.00,80931
56.00,80932
53.00,80933
55.00,80934
55.00,80935
53.00,80936
59.00,80937
59.00,80938
58.00,80939
61.00,80940
59.00,80941
59.00,80942
60.00,80943
62.00,103805
56.00,103806
58.00,103807
56.00,103808
62.00,103809
63.00,103810
60.00,103811
54.00,103812
56.00,103813
62.00,103814
60.00,103815
59.00,103816
56.00,103817
63.00,103818
56.00,103819
54.00,103820
60.00,103821
62.00,103822
61.00,103823
53.00,103824
58.00,103825
61.00,103826
61.00,103827
53.00,103828
58.00,103829
61.00,103830
56.00,103831
57.00,103832
54.00,103833
63.00,103834
58.00,103835
55.00,103836
54.00,103837
61.00,103838
59.00,103839
58.00,103840
53.00,103841
59.00,103842
63.00,103843
54.00,103844
56.00,103845
57.00,103846
63.00,103847
57.00,103848
56.00,103849
56.00,103850
62.00,103851
58.00,103852
56.00,103853
55.00,103854
57.00,103855
62.00,103856
53.00,103857
57.00,103858
58.00,103859
64.00,103860
56.00,103861
56.00,103862
58.00,103863
62.00,103864
56.00,103865
51.00,103866
59.00,103867
61.00,103868
61.00,103869
56.00,103870
57.00,103871
60.00,103872
64.00,103873
55.00,103874
55.00,103875
58.00,103876
58.00,103877
57.00,103878
53.00,103879
61.00,103880
62.00,103881
60.00,103882
52.00,103883
60.00,103884
62.00,103885
60.00,103886
51.00,103887
57.00,103888
62.00,103889
58.00,103890
58.00,103891
56.00,103892
62.00,103893
58.00,103894
56.00,103895
55.00,103896
63.00,103897
58.00,103898
57.00,103899
55.00,103900
55.00,103901
63.00,103902
57.00,103903
55.00,103904
58.00,103905
63.00,103906
56.00,103907
56.00,103908
56.00,103909
62.00,103910
56.00,103911
50.00,103912
60.00,103913
60.00,103914
61.00,103915
51.00,103916
58.00,103917
60.00,103918
61.00,103919
54.00,103920
58.00,103921
59.00,103922
55.00,103923
56.00,103924
53.00,103925
62.00,103926
58.00,103927
57.00,103928
55.00,103929
63.00,103930
58.00,103931
57.00,103932
54.00,103933
56.00,103934
61.00,103935
53.00,103936
55.00,103937
58.00,103938
63.00,103939
54.00,103940
55.00,103941
58.00,103942
63.00,103943
56.00,103944
56.00,103945
57.00,103946
59.00,103947
60.00,103948
53.00,103949
57.00,103950
60.00,103951
59.00,103952
56.00,103953
60.00,103954
60.00,103955
59.00,103956
54.00,103957
48.00,103958
62.00,103959
58.00,103960
56.00,103961
54.00,103962
62.00,103963
58.00,103964
59.00,103965
53.00,103966
60.00,103967
59.00,103968
56.00,103969
56.00,103970
60.00,103971
62.00,103972
58.00,103973
55.00,103974
55.00,103975
63.00,103976
57.00,103977
56.00,103978
52.00,103979
61.00,103980
60.00,103981
52.00,103982
56.00,103983
60.00,103984
61.00,103985
55.00,103986
55.00,103987
57.00,103988
63.00,103989
55.00,103990
54.00,103991
57.00,103992
59.00,103993
60.00,103994
54.00,103995
58.00,103996
60.00,103997
